,Unnamed: 0,HOMO,LUMO,GAP,R2,ZPVE,U0,U,H,G,Cv,vibrational_frequencies,E1,E2,f1,f2,smiles,nN,nO,nHBAcc,nHBDon,TopoPSA,GGI1,Diameter
10322,10322,-0.2289,0.0445,0.2734,1016.5293,0.162675,-327.862682,-327.853478,-327.852534,-327.895947,34.193,"[98.8055, 139.124, 152.5824, 178.7643, 208.5508, 245.2435, 305.6403, 351.9228, 397.3995, 466.8359, 539.6136, 566.0616, 606.6952, 644.968, 657.5293, 759.8458, 807.5636, 890.0151, 902.7715, 996.3296, 1040.428, 1067.3478, 1108.6794, 1121.3637, 1144.1768, 1160.1506, 1198.8954, 1253.8464, 1288.5908, 1347.0857, 1379.5616, 1409.0982, 1445.2007, 1475.7711, 1487.1418, 1496.9008, 1501.502, 1505.3504, 1511.1037, 2234.2218, 2986.1007, 3040.2947, 3042.5031, 3068.6476, 3077.4531, 3082.7916, 3103.9427, 3111.0799, 3120.9625, 3176.6779, 3503.1336]",0.25297652,0.25682579,0.02953994,0.040275,CCC1(CN1C)C#C,1,0,1,0,3.01,3,4
10323,10323,-0.2518,0.0248,0.2766,991.5261,0.152637,-343.970351,-343.961536,-343.960592,-344.003412,31.999,"[98.0223, 142.4781, 156.9229, 188.5051, 211.1204, 253.3677, 303.2052, 365.5029, 398.1799, 471.4003, 569.1113, 582.2939, 660.7843, 764.0103, 812.1453, 890.7585, 909.4103, 998.8612, 1042.1028, 1070.2971, 1113.106, 1128.7422, 1146.6855, 1159.8941, 1200.6393, 1253.1899, 1292.9216, 1349.5433, 1383.488, 1418.2198, 1450.767, 1478.1331, 1489.2886, 1499.6587, 1503.2767, 1505.7929, 1513.3353, 2353.4464, 2992.2567, 3043.4772, 3045.6038, 3078.4259, 3085.7851, 3089.4335, 3113.5048, 3116.8812, 3121.307, 3184.4849]",0.2599128,0.26578715,0.04209736,0.02480433,CCC1(CN1C)C#N,2,0,2,0,26.8,3,4
10324,10324,-0.2358,0.0393,0.2751,1064.329,0.163318,-327.878212,-327.868905,-327.867961,-327.911833,34.285,"[81.7672, 137.8235, 144.7466, 160.7853, 201.9885, 227.7517, 290.0896, 365.5724, 395.0763, 491.503, 550.3657, 572.6153, 594.8223, 651.5377, 661.8756, 770.8424, 804.315, 872.5524, 939.6395, 996.898, 1008.0794, 1042.9152, 1083.9665, 1101.8191, 1108.089, 1143.7274, 1244.4007, 1260.5729, 1313.1659, 1328.6318, 1372.6859, 1405.1742, 1407.982, 1450.7282, 1473.7605, 1488.8652, 1496.7199, 1499.625, 1509.9972, 2226.2611, 3037.8632, 3040.9245, 3042.0841, 3094.3533, 3097.7028, 3112.4138, 3114.4718, 3119.8155, 3139.5723, 3501.3995, 3507.7648]",0.24909075,0.26015802,0.02253098,0.06352497,CCC1(NC1C)C#C,1,0,1,1,21.94,3,4
10325,10325,-0.2667,0.0189,0.2856,1039.5861,0.153084,-343.985388,-343.976451,-343.975507,-344.018851,32.135,"[77.8137, 141.9479, 148.2293, 170.1368, 202.271, 225.9812, 292.7717, 373.3312, 403.983, 496.3724, 574.8038, 596.6975, 661.4361, 773.8863, 806.9538, 869.8487, 938.4051, 993.5152, 1009.8725, 1042.3728, 1085.7677, 1107.8881, 1110.8872, 1145.7688, 1240.2725, 1256.7356, 1316.8079, 1324.3722, 1373.6269, 1408.0454, 1411.9327, 1452.744, 1473.4899, 1488.4361, 1497.6097, 1500.1743, 1508.7681, 2342.2763, 3042.2973, 3043.1975, 3046.6404, 3099.7004, 3105.1206, 3117.0193, 3118.7226, 3122.063, 3143.7292, 3511.3566]",0.26229079,0.28086978,0.02661866,0.09768762,CCC1(NC1C)C#N,2,0,2,1,45.73,3,4
10326,10326,-0.2574,0.0286,0.286,1045.9794,0.15032,-347.759778,-347.750545,-347.749601,-347.793439,33.604,"[73.3917, 140.469, 144.111, 161.6497, 204.1779, 224.5563, 290.8205, 366.5953, 399.9758, 496.4528, 548.9024, 580.3473, 619.3347, 659.0838, 664.364, 765.7878, 802.042, 915.0276, 951.6507, 983.8912, 1017.8534, 1079.8455, 1091.482, 1134.2862, 1174.7629, 1234.8578, 1297.0245, 1326.4408, 1371.0395, 1405.7172, 1408.8145, 1450.9112, 1470.4416, 1486.5764, 1496.5778, 1501.9399, 1509.9748, 2233.5134, 3040.4215, 3043.7384, 3044.2822, 3088.8571, 3096.5055, 3101.6078, 3116.5246, 3123.408, 3141.4088, 3501.3585]",0.2569711,0.26558338,0.01442975,0.01399733,CCC1(OC1C)C#C,0,1,1,0,12.53,3,4
10327,10327,-0.2932,0.0076,0.3008,1021.4789,0.14003,-363.86569,-363.856796,-363.855852,-363.899251,31.529,"[67.5289, 142.3772, 146.8948, 169.4383, 204.6675, 221.66, 293.7191, 380.8393, 402.0391, 503.9721, 567.9526, 599.383, 664.7143, 770.5645, 806.7025, 920.6751, 949.6181, 979.9177, 1020.9976, 1080.198, 1093.1845, 1137.1222, 1174.1381, 1230.6051, 1298.0924, 1328.0085, 1372.9277, 1408.5906, 1413.2343, 1451.7398, 1470.2449, 1486.3735, 1498.431, 1502.7438, 1508.9853, 2353.7614, 3045.0373, 3046.1647, 3048.0373, 3099.6285, 3102.6099, 3108.5739, 3121.6652, 3125.504, 3146.9144]",0.27107372,0.29170761,0.00708494,0.04702313,CCC1(OC1C)C#N,1,1,2,0,36.32,3,4
10328,10328,-0.2478,0.0224,0.2702,956.4035,0.141929,-360.012074,-360.003368,-360.002424,-360.045062,31.397,"[98.7709, 138.3843, 157.1411, 175.0252, 239.9745, 252.234, 315.8038, 371.1501, 397.9184, 487.4751, 571.0136, 581.5089, 687.0207, 805.5836, 850.9669, 884.3114, 915.2872, 1032.4823, 1059.896, 1076.9942, 1105.9395, 1127.8587, 1150.2084, 1185.7074, 1204.2535, 1268.2208, 1309.6747, 1369.8504, 1425.65, 1450.3845, 1483.1247, 1493.5495, 1505.5517, 1519.7195, 1660.2497, 2350.9709, 2961.4559, 2994.4472, 3080.1966, 3085.0969, 3088.1714, 3137.7712, 3183.9385, 3489.2873, 3569.3218]",0.25044475,0.2581876,0.00159605,0.05125272,CN1CC1(CN)C#N,3,0,3,1,52.82,3,4
10329,10329,-0.2364,0.034,0.2704,960.551,0.13965,-363.785431,-363.776585,-363.775641,-363.818521,32.529,"[86.856, 132.7222, 146.0151, 172.704, 243.5681, 307.3764, 365.1872, 382.9006, 402.4473, 483.2065, 544.2301, 566.6344, 617.5565, 660.1341, 708.705, 807.1183, 876.464, 910.3228, 1013.2364, 1054.8388, 1075.7964, 1122.6841, 1133.0461, 1147.0961, 1197.9054, 1208.266, 1266.9657, 1364.0118, 1373.2835, 1426.5334, 1448.8118, 1483.1931, 1490.9038, 1503.9026, 1518.2048, 2229.86, 2987.1305, 2991.5137, 3075.3107, 3078.7803, 3105.9669, 3123.3507, 3178.8345, 3500.574, 3785.0405]",0.25284306,0.25714474,0.04436712,0.00835081,CN1CC1(CO)C#C,1,1,2,1,23.24,3,4
10330,10330,-0.2575,0.015,0.2724,937.2812,0.129269,-379.891874,-379.883309,-379.882364,-379.924909,30.575,"[81.9447, 132.6324, 150.6895, 175.1367, 247.9619, 295.1396, 357.0121, 375.3845, 396.3355, 488.4368, 569.3352, 578.2723, 712.5233, 811.455, 870.5678, 915.6116, 1008.902, 1056.5874, 1079.5384, 1127.2621, 1127.6677, 1147.7065, 1198.7883, 1206.5517, 1267.3402, 1366.8712, 1381.2096, 1419.9328, 1450.4124, 1483.8287, 1488.4283, 1504.9021, 1517.0607, 2350.1954, 2997.5679, 3003.2615, 3084.0352, 3087.0241, 3111.6012, 3132.5478, 3186.1119, 3798.6653]",0.25646569,0.26850099,0.03991323,0.01456233,CN1CC1(CO)C#N,2,1,3,1,47.03,3,4
10331,10331,-0.2341,0.0318,0.2658,1020.252,0.152947,-343.975026,-343.966059,-343.965115,-344.00845,32.493,"[72.8937, 137.7541, 161.6207, 172.9532, 215.2115, 232.6844, 297.8905, 364.5136, 412.6204, 492.2159, 572.6579, 599.9363, 612.0779, 691.2, 799.828, 895.9442, 919.7608, 926.2855, 1003.0503, 1052.1398, 1062.4405, 1096.0963, 1139.511, 1154.9659, 1177.2226, 1194.349, 1255.6376, 1317.9444, 1401.3332, 1416.9648, 1461.9755, 1471.272, 1482.2644, 1493.3846, 1496.529, 1504.4935, 1520.874, 2348.3549, 2966.6901, 3034.581, 3072.4893, 3100.1913, 3103.9347, 3117.5649, 3135.8687, 3158.4382, 3228.2551, 3589.0937]",0.23558234,0.26506264,0.01228318,0.01280497,CNC1(CC1C)C#N,2,0,2,1,35.82,3,4
10332,10332,-0.2252,0.0314,0.2566,985.2412,0.142525,-360.022722,-360.014106,-360.013162,-360.055575,31.626,"[95.3935, 151.4633, 169.1024, 198.2417, 213.5694, 273.4765, 327.8092, 382.2592, 437.246, 515.0914, 580.2205, 617.1273, 662.3337, 768.4114, 814.1426, 843.6691, 919.3264, 926.7318, 973.7449, 1055.1866, 1089.4637, 1098.8568, 1158.8961, 1167.258, 1182.9759, 1254.8544, 1271.9147, 1320.9383, 1417.5557, 1461.8917, 1469.4632, 1483.675, 1496.8924, 1519.0983, 1654.9073, 2349.0358, 2961.8965, 3069.8005, 3106.9835, 3115.1636, 3140.6698, 3235.5422, 3505.4612, 3519.4239, 3584.2617]",0.23608792,0.25699703,0.03163775,0.00484008,CNC1(CC1N)C#N,3,0,3,2,61.84,3,4
10333,10333,-0.2343,0.0237,0.258,965.7176,0.129695,-379.89945,-379.890987,-379.890043,-379.932248,30.832,"[91.2276, 151.9004, 167.9861, 194.5814, 209.4758, 299.8908, 370.6658, 402.5672, 441.454, 513.4657, 578.0415, 630.5275, 662.3089, 759.1274, 820.9412, 891.8347, 924.6241, 992.518, 1048.3506, 1090.1273, 1097.4514, 1154.8013, 1165.1687, 1185.237, 1249.8879, 1281.9784, 1324.6418, 1432.2251, 1461.6209, 1476.9017, 1484.0321, 1495.8443, 1519.0399, 2347.0613, 2970.0065, 3074.2925, 3118.1465, 3135.1188, 3142.3109, 3238.2467, 3536.5202, 3797.3806]",0.23494607,0.25985163,0.01103431,0.01798873,CNC1(CC1O)C#N,2,1,3,2,56.05,3,4
10334,10334,-0.2387,0.0394,0.2781,1009.4173,0.150511,-347.747439,-347.738291,-347.737347,-347.780723,33.522,"[108.7144, 139.3405, 156.6562, 171.285, 191.5309, 213.2195, 294.931, 360.8316, 412.7846, 475.6946, 551.6029, 573.4455, 603.276, 669.7858, 676.704, 801.4827, 893.8336, 914.2797, 933.2671, 997.671, 1047.329, 1072.016, 1107.8324, 1137.7283, 1184.3561, 1191.9092, 1214.4607, 1253.7981, 1273.7487, 1397.6286, 1418.8373, 1468.3183, 1477.2837, 1485.054, 1492.6288, 1500.7851, 1510.3458, 2227.5526, 2997.6143, 3038.4869, 3058.002, 3097.4471, 3124.7746, 3130.7229, 3132.8583, 3156.5941, 3226.5189, 3501.8976]",0.24390462,0.2685131,0.00105764,0.07505662,COC1(CC1C)C#C,0,1,1,0,9.23,3,4
10335,10335,-0.2712,0.0198,0.2911,984.9807,0.140381,-363.854395,-363.84561,-363.844666,-363.887532,31.361,"[107.8446, 142.6423, 159.1752, 172.8845, 186.2131, 214.2726, 302.3551, 369.9017, 414.6406, 496.1814, 577.1241, 608.1413, 669.9626, 804.341, 897.4651, 920.7686, 934.8765, 999.7507, 1062.0883, 1068.0726, 1106.4804, 1140.6979, 1184.5608, 1195.1376, 1214.9968, 1249.6346, 1287.9102, 1399.6513, 1420.1261, 1472.4114, 1480.8078, 1488.5532, 1492.2011, 1501.2237, 1508.1362, 2344.1248, 3006.0062, 3044.2458, 3067.5847, 3105.8156, 3134.4482, 3136.0695, 3138.4472, 3159.7993, 3232.1616]",0.26779192,0.28677875,0.00141506,0.00101105,COC1(CC1C)C#N,1,1,2,0,33.02,3,4
10336,10336,-0.2424,0.0144,0.2567,951.7026,0.129385,-379.894882,-379.886198,-379.885254,-379.927895,31.022,"[103.8527, 145.323, 162.8182, 186.7583, 204.6232, 207.2727, 312.4253, 376.7459, 430.5591, 505.5097, 575.1949, 628.9207, 669.5298, 806.8648, 843.9923, 910.1365, 936.9963, 988.8569, 1039.1862, 1084.7, 1098.1568, 1174.6297, 1184.3923, 1216.3038, 1239.1312, 1288.5495, 1290.2509, 1417.3828, 1465.1803, 1478.9428, 1488.3328, 1507.6696, 1647.7474, 2347.4643, 3009.607, 3073.6255, 3134.506, 3138.9576, 3146.2768, 3231.8968, 3505.1168, 3589.0369]",0.24789171,0.26515324,0.01262831,0.00260057,COC1(CC1N)C#N,2,1,3,1,59.04,3,4
10337,10337,-0.2416,0.0262,0.2678,953.0886,0.12706,-383.669336,-383.660606,-383.659662,-383.702201,32.103,"[105.6829, 143.5173, 157.992, 190.3609, 200.4294, 308.4131, 354.4042, 390.0306, 438.3196, 485.8635, 548.1945, 578.0875, 637.7545, 673.6637, 683.4206, 825.4842, 892.5472, 929.055, 998.9519, 1033.2032, 1093.0783, 1107.0699, 1147.7793, 1184.1187, 1215.6269, 1247.8851, 1262.8567, 1355.9781, 1423.7299, 1464.2113, 1476.6145, 1485.2625, 1508.9913, 2228.8995, 3008.8291, 3073.002, 3131.6366, 3133.7315, 3169.9398, 3232.0364, 3500.2181, 3745.8392]",0.23845929,0.25943095,0.00204333,0.00461722,COC1(CC1O)C#C,0,2,2,1,29.46,3,4
10338,10338,-0.2681,0.0054,0.2735,929.3215,0.116741,-399.774919,-399.766517,-399.765573,-399.807673,30.04,"[102.557, 145.5906, 163.1665, 189.3155, 201.7615, 305.183, 347.4875, 394.4699, 443.8553, 501.8542, 575.5605, 637.654, 674.2808, 824.8321, 893.4095, 931.5563, 997.6625, 1037.9484, 1094.2641, 1106.1609, 1152.7628, 1183.621, 1216.3607, 1246.5327, 1273.0054, 1357.05, 1425.8004, 1464.1528, 1477.8941, 1488.2654, 1506.6065, 2344.4094, 3016.0474, 3082.4024, 3137.5143, 3141.9462, 3173.3722, 3235.7382, 3751.2982]",0.25984694,0.26375149,0.00628596,0.00119674,COC1(CC1O)C#N,1,2,3,1,53.25,3,4
10339,10339,-0.2379,0.0253,0.2632,955.476,0.130744,-379.905639,-379.897244,-379.896299,-379.938207,30.924,"[103.4175, 153.0408, 167.1962, 199.3074, 271.0, 299.138, 364.2511, 395.461, 465.0851, 475.1764, 555.955, 576.2463, 683.9043, 798.1077, 854.6148, 877.9224, 929.0182, 1007.733, 1029.854, 1057.0929, 1077.6717, 1086.9943, 1150.4533, 1218.5548, 1226.8159, 1285.7805, 1299.8906, 1397.0772, 1409.7635, 1433.7113, 1482.2658, 1499.8408, 1663.0666, 2344.2171, 3028.2284, 3094.9994, 3136.4703, 3160.5012, 3231.5512, 3495.4806, 3579.7464, 3823.5126]",0.245216,0.26340483,0.01898277,0.00017235,NC1CC1(CO)C#N,2,1,3,2,70.04,3,4
10340,10340,-0.2288,0.0365,0.2653,959.0454,0.128566,-383.679631,-383.671252,-383.670308,-383.712016,31.775,"[113.1253, 142.0899, 164.3288, 227.6623, 275.4752, 357.1552, 387.8115, 467.634, 477.9121, 517.6837, 544.1167, 580.6311, 604.7513, 654.9561, 698.7125, 805.2858, 860.132, 923.3751, 1001.6699, 1020.3627, 1043.3469, 1060.1313, 1109.9123, 1158.116, 1216.0233, 1229.8492, 1282.0459, 1346.1529, 1388.7587, 1414.7233, 1454.8485, 1483.0417, 1502.3977, 2228.4846, 3028.1792, 3092.0116, 3132.1668, 3176.276, 3225.2839, 3502.7493, 3704.3017, 3830.1445]",0.24179677,0.25572306,0.00562188,0.01434848,OCC1(CC1O)C#C,0,2,2,2,40.46,3,4
10341,10341,-0.2556,0.0179,0.2735,932.4536,0.118384,-399.786804,-399.778789,-399.777845,-399.819037,29.599,"[109.9699, 150.3643, 170.9502, 224.0174, 274.862, 349.0802, 403.0988, 464.6084, 480.9668, 550.7574, 571.8735, 600.6056, 697.1756, 803.8296, 860.5161, 924.5215, 1005.2195, 1022.1077, 1051.2264, 1068.6438, 1115.0813, 1165.768, 1219.4419, 1229.7448, 1281.0741, 1351.7872, 1393.5199, 1417.1027, 1455.0899, 1482.7249, 1503.613, 2341.6505, 3035.0277, 3095.7971, 3140.0401, 3180.4742, 3232.8546, 3708.244, 3831.0193]",0.25553647,0.27056597,0.01103089,0.00799827,OCC1(CC1O)C#N,1,2,3,2,64.25,3,4
10342,10342,-0.2477,-0.0223,0.2253,1026.5131,0.151668,-384.937598,-384.928552,-384.927608,-384.971268,32.345,"[86.0398, 102.9407, 147.1859, 205.5174, 215.0876, 217.5061, 286.9648, 338.3336, 369.8533, 427.6563, 517.5362, 633.8799, 737.7315, 766.2736, 891.5582, 908.5002, 943.6957, 963.3938, 1010.0036, 1049.4844, 1066.2858, 1077.9872, 1115.133, 1137.2036, 1193.3397, 1209.6857, 1286.8324, 1312.2378, 1372.5873, 1403.1748, 1421.7468, 1427.7851, 1433.8667, 1474.0434, 1493.178, 1500.7704, 1508.1346, 1803.887, 2905.4929, 3008.4551, 3036.3978, 3062.1403, 3095.5726, 3112.0615, 3121.6513, 3151.9245, 3219.266, 3804.6307]",0.16178009,0.25283605,0.00020722,0.13462351,CC1CC1(CO)C=O,0,2,2,1,37.3,3,4
10343,10343,-0.2593,-0.0376,0.2217,995.2621,0.140815,-400.983545,-400.974804,-400.97386,-401.017126,31.068,"[57.581, 124.216, 148.7317, 211.1514, 227.5566, 233.4459, 298.4664, 370.8589, 445.9086, 464.5401, 538.3312, 659.4486, 756.9814, 801.2517, 883.2681, 932.9617, 991.277, 1028.8633, 1044.23, 1065.5689, 1088.3315, 1138.226, 1143.0025, 1200.9429, 1274.3507, 1299.7548, 1341.5897, 1380.5385, 1404.7487, 1426.2311, 1434.8464, 1453.372, 1488.0218, 1494.2901, 1505.2159, 1801.2019, 2918.6334, 3023.3432, 3041.621, 3068.0766, 3101.8702, 3116.5039, 3140.3192, 3453.4313, 3787.6425]",0.1636883,0.21835027,0.00027745,0.09518547,CC1NC1(CO)C=O,1,2,3,2,59.24,3,4
10344,10344,-0.2539,-0.0419,0.2119,982.9343,0.127247,-420.858124,-420.849254,-420.84831,-420.892018,30.825,"[63.4894, 89.5253, 146.8643, 195.7478, 207.6423, 217.4499, 292.7253, 367.9093, 428.1674, 465.4522, 540.6009, 656.9529, 746.7242, 788.9792, 885.7621, 918.2318, 995.5331, 1030.1756, 1051.3334, 1078.5459, 1120.9497, 1167.3875, 1208.2699, 1259.5926, 1327.8655, 1378.8111, 1404.7827, 1424.2953, 1428.8972, 1451.7367, 1484.2527, 1493.0441, 1502.9474, 1830.9561, 2904.1181, 3030.6942, 3044.1636, 3076.5233, 3102.4561, 3105.5266, 3141.38, 3798.3227]",0.15296483,0.22328761,0.00060008,0.00290883,CC1OC1(CO)C=O,0,3,3,1,49.83,3,4
10345,10345,-0.2454,-0.0133,0.2321,1071.1985,0.175087,-349.017036,-349.00782,-349.006876,-349.050642,33.673,"[91.7162, 108.8755, 147.4079, 208.7664, 217.682, 231.5041, 269.5371, 311.5784, 373.8244, 430.6492, 507.7033, 547.3653, 731.6279, 762.7738, 794.9224, 874.0343, 904.377, 926.2093, 984.7157, 1016.4859, 1035.2873, 1054.9564, 1069.0421, 1102.9387, 1130.9566, 1146.1536, 1196.8239, 1251.3392, 1317.7064, 1330.6637, 1372.9456, 1405.0919, 1407.8605, 1425.7894, 1444.8605, 1471.8258, 1488.6422, 1493.7579, 1496.0257, 1502.4893, 1511.8545, 1810.5361, 2836.5793, 3036.0082, 3038.5201, 3046.6376, 3083.4951, 3095.8302, 3103.0011, 3111.511, 3124.1185, 3129.2258, 3131.1708, 3209.013]",0.16832285,0.25806643,0.00019166,0.19057283,CCC1(CC1C)C=O,0,1,1,0,17.07,3,4
10346,10346,-0.2487,-0.0187,0.2299,1014.2741,0.151328,-384.937885,-384.928925,-384.927981,-384.971226,32.511,"[93.4745, 108.9075, 180.4688, 211.1183, 233.0363, 237.9809, 272.0531, 309.2165, 393.9256, 452.1112, 519.7878, 587.9046, 736.9309, 784.2898, 795.8526, 874.4899, 922.5976, 975.9867, 1021.6166, 1030.6208, 1055.8698, 1079.7651, 1104.4297, 1130.0469, 1185.9688, 1253.0464, 1282.8887, 1318.3416, 1341.1757, 1373.0359, 1407.5298, 1421.0957, 1445.504, 1475.273, 1485.4091, 1496.9721, 1512.2068, 1814.1914, 2836.8077, 3036.0892, 3052.7426, 3092.2072, 3094.7864, 3103.6772, 3126.8681, 3128.2946, 3220.1748, 3808.6115, 93.4746, 108.908, 180.4689, 211.1185, 233.0373, 237.9821, 272.0534, 309.2165, 393.9256, 452.1112, 519.7878, 587.9047, 736.9309, 784.2897, 795.8526, 874.4899, 922.5977, 975.9867, 1021.6166, 1030.6208, 1055.8699, 1079.7652, 1104.4296, 1130.047, 1185.969, 1253.0465, 1282.8887, 1318.3416, 1341.1757, 1373.0358, 1407.5298, 1421.0959, 1445.5039, 1475.2731, 1485.409, 1496.9719, 1512.2067, 1814.1915, 2836.8077, 3036.0892, 3052.7426, 3092.2072, 3094.7863, 3103.6772, 3126.8681, 3128.2946, 3220.1748, 3808.6119]",0.1663801,0.25556458,0.00016108,0.13327003,CCC1(CC1O)C=O,0,2,2,1,37.3,3,4
10347,10347,-0.2369,-0.0219,0.215,1007.2308,0.163274,-365.046422,-365.037415,-365.036471,-365.079665,32.799,"[100.4149, 114.3537, 177.7298, 207.7881, 214.8724, 264.0563, 284.7319, 298.1086, 384.6385, 432.9403, 493.6616, 561.8208, 714.3775, 745.9115, 801.1704, 896.3545, 930.69, 996.4215, 1023.6511, 1047.6682, 1079.1085, 1111.7801, 1119.776, 1152.4019, 1154.682, 1200.8376, 1284.2527, 1314.6078, 1354.3245, 1366.6058, 1409.7644, 1422.3885, 1450.4272, 1473.3443, 1492.879, 1499.5223, 1500.9753, 1511.4232, 1513.7953, 1817.6646, 2895.0603, 2995.6603, 3045.7001, 3048.673, 3076.285, 3080.474, 3084.6515, 3108.6125, 3112.7852, 3133.3204, 3165.8281]",0.16270921,0.21446865,0.00038582,0.02621279,CCC1(CN1C)C=O,1,1,2,0,20.08,3,4
10348,10348,-0.2554,-0.0328,0.2226,1048.5825,0.163787,-365.06151,-365.052418,-365.051474,-365.095163,32.725,"[74.2417, 131.2137, 143.1138, 204.7033, 221.2453, 227.3451, 249.5059, 311.7522, 379.1722, 458.064, 518.2225, 616.5839, 753.8588, 776.1714, 784.4792, 882.8589, 949.6515, 989.4808, 1016.0013, 1026.9578, 1058.1363, 1092.7404, 1111.977, 1135.0172, 1153.3906, 1247.9947, 1271.0687, 1320.2348, 1324.8516, 1379.362, 1403.2341, 1408.907, 1428.22, 1452.7708, 1479.204, 1486.9565, 1498.2332, 1498.9346, 1509.0383, 1797.5915, 2895.0777, 3024.4432, 3035.9367, 3039.2532, 3089.587, 3099.1158, 3108.5266, 3115.451, 3121.5727, 3138.4899, 3454.2433]",0.16331505,0.21153367,0.00046517,0.10528336,CCC1(NC1C)C=O,1,1,2,1,39.01,3,4
10349,10349,-0.2528,-0.034,0.2188,1031.1147,0.150699,-384.941902,-384.932821,-384.931876,-384.975751,32.251,"[64.7452, 102.5448, 143.7399, 208.7614, 217.9214, 232.8625, 265.7366, 312.6502, 404.9261, 469.338, 529.7171, 555.2788, 727.5009, 774.1571, 802.2776, 883.1577, 970.2824, 978.5471, 1020.4094, 1034.8273, 1093.7156, 1101.8877, 1135.6304, 1178.595, 1251.8526, 1315.3571, 1323.8025, 1371.5281, 1405.0827, 1406.6485, 1415.6341, 1456.2666, 1469.2598, 1487.1391, 1499.7731, 1503.9235, 1510.8466, 1824.2082, 2887.0997, 3043.4555, 3045.4792, 3058.7307, 3070.2808, 3099.4394, 3105.372, 3117.8089, 3126.0513, 3144.9014]",0.15922882,0.23417777,0.00018191,0.01058835,CCC1(OC1C)C=O,0,2,2,0,29.6,3,4
10350,10350,-0.2445,-0.0354,0.2091,945.1699,0.140172,-400.970898,-400.962272,-400.961328,-401.004018,31.032,"[84.3334, 105.6132, 157.8548, 204.0377, 247.3353, 294.7897, 305.4796, 374.8558, 432.9176, 507.1159, 534.9012, 562.9816, 725.4885, 811.4646, 882.0056, 930.3407, 985.709, 1041.5049, 1061.5294, 1080.0081, 1118.8397, 1127.4541, 1146.2133, 1200.3334, 1224.5837, 1323.2224, 1350.9678, 1380.0795, 1420.2628, 1438.3989, 1447.1486, 1481.8886, 1486.1069, 1503.9271, 1510.8532, 1800.3575, 2917.5321, 2995.2646, 2999.3243, 3077.0174, 3081.9634, 3095.9585, 3127.1631, 3164.7159, 3778.5215]",0.16283397,0.21024388,0.00028661,0.0142415,CN1CC1(CO)C=O,1,2,3,1,40.31,3,4
10351,10351,-0.24,-0.0195,0.2205,995.0946,0.151006,-384.929686,-384.920727,-384.919783,-384.962959,32.109,"[113.2462, 121.0592, 166.3421, 179.5256, 200.0251, 232.5323, 266.1139, 330.6227, 389.1673, 427.7998, 546.5845, 576.6327, 754.4439, 816.0537, 868.2525, 916.7406, 926.7453, 1005.0833, 1042.6206, 1057.6095, 1063.2483, 1103.1311, 1144.9606, 1179.0438, 1199.4002, 1221.3415, 1244.1754, 1332.4282, 1396.9919, 1419.5765, 1432.8533, 1469.7473, 1483.066, 1484.047, 1493.2829, 1501.3755, 1514.6294, 1817.9372, 2845.5122, 3004.6414, 3042.3147, 3091.0175, 3102.9683, 3127.6108, 3131.8487, 3132.1409, 3144.6185, 3223.0007]",0.16465342,0.23829158,9.38E-05,0.1153597,COC1(CC1C)C=O,0,2,2,0,26.3,3,4
10352,10352,-0.2456,-0.0275,0.2181,936.5333,0.127407,-420.851128,-420.842558,-420.841614,-420.884036,30.74,"[112.0942, 115.1321, 175.5989, 191.2725, 222.7067, 273.7613, 329.1573, 373.9688, 409.1205, 453.2873, 550.2589, 625.1917, 769.9532, 815.9678, 850.1239, 923.6728, 1001.9811, 1041.6083, 1045.8285, 1095.872, 1106.4096, 1148.559, 1180.5318, 1221.5698, 1240.6501, 1321.9463, 1362.4238, 1424.0019, 1432.4026, 1464.0661, 1480.1988, 1483.583, 1513.0593, 1813.5795, 2857.1355, 3013.7867, 3100.3298, 3133.6067, 3139.4265, 3153.0473, 3230.9943, 3727.5145]",0.16424217,0.24216639,7.19E-05,0.18788238,COC1(CC1O)C=O,0,3,3,1,46.53,3,4
10353,10353,-0.2569,-0.0319,0.225,962.1,0.128491,-420.861518,-420.853046,-420.852102,-420.894393,30.667,"[95.7508, 120.9517, 174.8382, 226.1937, 243.516, 262.9041, 314.3809, 397.6755, 444.961, 509.6819, 545.9305, 591.7951, 756.9586, 837.7376, 884.1214, 934.3253, 961.4369, 1010.9372, 1054.0041, 1067.6823, 1080.8847, 1103.1166, 1170.966, 1215.4522, 1285.4996, 1297.1294, 1343.7946, 1385.4045, 1418.5741, 1435.8105, 1443.651, 1476.7638, 1502.3213, 1793.167, 2866.4743, 2998.2262, 3087.589, 3113.2176, 3134.2645, 3227.6413, 3775.7702, 3809.4313]",0.16659524,0.24499321,0.00019847,0.00867784,OCC1(CC1O)C=O,0,3,3,2,57.53,3,4
